index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
334,128,128,0,1972.7946,53.9465,0.0000,255.0000,66.9580,6381,1.0000
335,128,128,0,4244.2295,100.2832,0.0000,255.0000,78.9544,10068,1.0000
336,128,128,0,2597.6260,62.4432,0.0000,255.0000,71.7499,7114,1.0000
337,128,128,0,4113.1016,99.7716,0.0000,255.0000,77.7450,9778,1.0000
338,128,128,0,4939.8833,56.1409,0.0000,255.0000,69.6594,10637,1.0000
339,128,128,0,4596.8003,64.1966,0.0000,255.0000,72.6706,9983,1.0000
340,128,128,0,4749.3428,74.5222,0.0000,255.0000,74.1450,9220,1.0000
341,128,128,0,3890.1433,55.4967,0.0000,255.0000,72.5053,9849,1.0000
342,128,128,0,6896.7061,68.3575,0.0000,255.0000,73.4531,11548,1.0000
343,128,128,0,5420.6460,86.4784,0.0000,255.0000,85.8970,10144,1.0000
344,128,128,0,6159.1357,67.7084,0.0000,255.0000,65.8368,11727,1.0000
345,128,128,0,2021.0782,66.3234,0.0000,255.0000,59.5711,7991,1.0000
346,128,128,0,6146.4170,57.5738,0.0000,255.0000,61.4979,11521,1.0000
347,128,128,0,6043.7422,58.3423,0.0000,255.0000,64.3514,11273,1.0000
348,128,128,0,5651.1704,76.2850,0.0000,255.0000,70.4009,10928,1.0000
349,128,128,0,4450.1729,50.6838,0.0000,255.0000,63.3399,9043,1.0000
350,128,128,0,3441.2588,52.1258,0.0000,255.0000,65.1135,9568,1.0000
351,128,128,0,4333.4502,67.0388,0.0000,255.0000,74.1781,9743,1.0000
352,128,128,0,8770.1445,85.5774,0.0000,255.0000,78.2893,11249,1.0000
353,128,128,0,4067.5640,72.4361,0.0000,255.0000,79.9561,9905,1.0000
354,128,128,0,3380.6240,44.0035,0.0000,255.0000,72.1012,6101,1.0000
355,128,128,0,911.5651,28.1956,0.0000,255.0000,46.5142,4099,1.0000
356,128,128,0,4766.0430,56.7542,0.0000,255.0000,67.1058,9273,1.0000
357,128,128,0,3696.2893,46.3639,0.0000,255.0000,76.2958,7195,1.0000
358,128,128,0,2187.7368,29.7952,0.0000,255.0000,50.8582,5450,1.0000
359,128,128,0,5209.0723,50.3404,0.0000,255.0000,63.0395,8472,1.0000
360,128,128,0,6806.0654,86.7713,0.0000,255.0000,77.5636,11648,1.0000
361,128,128,0,5780.0913,55.6498,0.0000,255.0000,57.8714,9736,1.0000
362,128,128,0,3415.3496,33.9737,0.0000,255.0000,50.0861,6245,1.0000
363,128,128,0,4618.0425,54.9459,0.0000,255.0000,63.6702,8406,1.0000
364,128,128,0,4665.8857,50.5105,0.0000,255.0000,57.8247,7355,1.0000
365,128,128,0,3143.0010,64.5492,0.0000,255.0000,64.2159,8347,1.0000
366,128,128,0,1015.9504,21.1202,0.0000,255.0000,45.9322,4075,1.0000
367,128,128,0,4777.5024,52.3499,0.0000,255.0000,79.9404,11172,1.0000
368,128,128,0,6285.8237,68.5865,0.0000,255.0000,68.3883,10427,1.0000
369,128,128,0,4155.9741,70.1923,0.0000,255.0000,70.1024,8830,1.0000
370,128,128,0,4036.4568,48.5890,0.0000,255.0000,62.2925,9610,1.0000
371,128,128,0,6225.3135,89.3361,0.0000,255.0000,78.0832,11071,1.0000
372,128,128,0,6473.9731,90.4576,0.0000,255.0000,66.9555,10378,1.0000
373,128,128,0,4883.1738,67.6193,0.0000,255.0000,62.6932,9365,1.0000
374,128,128,0,2773.5854,58.3380,0.0000,255.0000,69.7937,7712,1.0000
375,128,128,0,6297.8677,89.8252,0.0000,255.0000,74.3391,11530,1.0000
376,128,128,0,3808.5054,77.1281,0.0000,255.0000,49.4859,10795,1.0000
377,128,128,0,4384.0059,62.3097,0.0000,255.0000,70.2545,9416,1.0000
378,128,128,0,6438.1504,66.5121,0.0000,255.0000,64.1437,11619,1.0000
379,128,128,0,4463.5723,70.9681,0.0000,255.0000,76.4226,9250,1.0000
380,128,128,0,5484.0005,74.6845,0.0000,255.0000,64.0433,11053,1.0000
381,128,128,0,5209.8145,53.9676,0.0000,255.0000,65.6522,9136,1.0000
382,128,128,0,6165.2100,65.1550,0.0000,255.0000,64.5762,10632,1.0000
383,128,128,0,2148.6951,48.0866,0.0000,255.0000,59.5514,6907,1.0000
384,128,128,0,2766.6648,37.9132,0.0000,255.0000,58.7835,6082,1.0000
385,128,128,0,4519.5947,57.1639,0.0000,255.0000,69.4432,9000,1.0000
386,128,128,0,5589.2358,75.4372,0.0000,255.0000,73.8769,10441,1.0000
387,128,128,0,4289.8511,59.9430,0.0000,255.0000,68.5810,9546,1.0000
388,128,128,0,4955.0254,54.3471,0.0000,255.0000,67.8826,9217,1.0000
389,128,128,0,4899.6011,70.4090,0.0000,255.0000,70.3540,9733,1.0000
390,128,128,0,7112.4619,80.9236,0.0000,255.0000,61.3355,11163,1.0000
391,128,128,0,2433.4265,108.8470,0.0000,255.0000,61.9472,8812,1.0000
392,128,128,0,1853.1095,99.8194,0.0000,255.0000,47.3346,8294,1.0000
393,128,128,0,2267.1226,100.0288,0.0000,255.0000,43.7943,8963,1.0000
394,128,128,0,2635.8457,55.3823,0.0000,255.0000,52.3301,7104,1.0000
395,128,128,0,2910.0938,53.9848,0.0000,255.0000,70.3447,6263,1.0000
396,128,128,0,2676.4395,61.9171,0.0000,255.0000,58.7870,9533,1.0000
397,128,128,0,2490.4558,84.6583,0.0000,255.0000,42.3173,7669,1.0000
398,128,128,0,7421.5962,109.2938,0.0000,255.0000,77.5380,11498,1.0000
399,128,128,0,1720.6954,53.4714,0.0000,255.0000,53.3390,6553,1.0000
400,128,128,0,1916.2838,84.2658,0.0000,255.0000,51.5944,8093,1.0000
401,128,128,0,4143.1748,50.7444,0.0000,255.0000,53.6628,8782,1.0000
402,128,128,0,2569.8665,88.2798,0.0000,255.0000,56.0472,8135,1.0000
403,128,128,0,3099.7539,78.7595,0.0000,255.0000,54.2586,8874,1.0000
404,128,128,0,5002.6885,73.9003,0.0000,255.0000,56.6086,12004,1.0000
405,128,128,0,2087.0183,112.4053,0.0000,255.0000,37.6031,7954,1.0000
406,128,128,0,2832.0649,60.4863,0.0000,255.0000,74.4266,7433,1.0000
407,128,128,0,1551.8519,41.6687,0.0000,255.0000,44.6456,6063,1.0000
408,128,128,0,3040.5232,61.3870,0.0000,255.0000,63.9091,8494,1.0000
409,128,128,0,6988.3887,77.5683,0.0000,255.0000,66.5191,11979,1.0000
410,128,128,0,3862.1423,42.3516,0.0000,255.0000,61.9992,7277,1.0000
411,128,128,0,3392.8816,104.6165,0.0000,255.0000,60.7439,10013,1.0000
412,128,128,0,6066.7739,89.0573,0.0000,255.0000,67.8232,10809,1.0000
413,128,128,0,3155.3223,50.1794,0.0000,255.0000,64.9434,7432,1.0000
414,128,128,0,5395.7124,55.5683,0.0000,255.0000,64.4100,9053,1.0000
415,128,128,0,5042.6636,90.2705,0.0000,255.0000,48.3163,11166,1.0000
416,128,128,0,8705.0605,63.1142,0.0000,255.0000,71.2631,11497,1.0000
417,128,128,0,2897.5718,111.2458,0.0000,255.0000,47.5620,9804,1.0000
418,128,128,0,4362.6978,51.8835,0.0000,255.0000,69.4208,6351,1.0000
419,128,128,0,3717.4485,64.3385,0.0000,255.0000,80.9426,7666,1.0000
420,128,128,0,6688.6685,50.7694,0.0000,255.0000,71.2884,7621,1.0000
421,128,128,0,4187.0498,61.4214,0.0000,255.0000,81.0432,8046,1.0000
422,128,128,0,5608.4429,104.3332,0.0000,255.0000,58.1869,10959,1.0000
423,128,128,0,6769.6982,77.0720,0.0000,255.0000,73.8766,9004,1.0000
424,128,128,0,7526.9321,59.4879,0.0000,255.0000,74.5660,9043,1.0000
425,128,128,0,2077.0071,50.1036,0.0000,255.0000,66.6495,6004,1.0000
426,128,128,0,3274.1934,78.1895,0.0000,255.0000,47.4359,8487,1.0000
427,128,128,0,6979.7896,64.7840,0.0000,255.0000,63.7406,12542,1.0000
428,128,128,0,3904.4441,58.1830,0.0000,255.0000,69.8469,6790,1.0000
429,128,128,0,5744.4399,91.2957,0.0000,255.0000,78.7599,10988,1.0000
430,128,128,0,2376.1621,61.5135,0.0000,255.0000,63.4472,7586,1.0000
431,128,128,0,4140.8901,57.1485,0.0000,255.0000,68.4936,8286,1.0000
432,128,128,0,5429.2871,75.8508,0.0000,255.0000,82.6266,9572,1.0000
433,128,128,0,4475.1104,89.0549,0.0000,255.0000,76.1690,10493,1.0000
434,128,128,0,7095.9258,128.0031,0.0000,255.0000,87.4265,11720,1.0000
435,128,128,0,5465.3369,110.4544,0.0000,255.0000,72.5680,11013,1.0000
436,128,128,0,4248.1416,67.4602,0.0000,255.0000,71.7350,8224,1.0000
437,128,128,0,4934.5127,58.4999,0.0000,255.0000,52.4468,9647,1.0000
438,128,128,0,3880.9319,64.6295,0.0000,255.0000,50.6499,9249,1.0000
439,128,128,0,2268.5447,59.7946,0.0000,255.0000,49.0300,7856,1.0000
440,128,128,0,2088.4150,78.7173,0.0000,255.0000,42.7264,7154,1.0000
441,128,128,0,5140.5684,78.7395,0.0000,255.0000,83.4616,10089,1.0000
442,128,128,0,651.4377,110.8155,0.0000,210.0000,42.9760,9495,1.0000
443,128,128,0,3447.2297,76.3507,0.0000,255.0000,52.3996,8829,1.0000
444,128,128,0,3241.1211,52.1437,0.0000,255.0000,68.1370,6648,1.0000
445,128,128,0,6963.5332,64.0429,0.0000,255.0000,67.7036,9137,1.0000
446,128,128,0,3436.5994,76.3710,0.0000,255.0000,52.4618,8858,1.0000
447,128,128,0,3032.5349,75.0402,0.0000,255.0000,48.4350,8776,1.0000
448,128,128,0,4901.7915,81.3684,0.0000,255.0000,67.5554,8769,1.0000
449,128,128,0,3285.0303,61.8027,0.0000,255.0000,70.1532,6604,1.0000
450,128,128,0,2498.3120,83.9476,0.0000,255.0000,42.8874,8071,1.0000
451,128,128,0,2073.1516,84.1136,0.0000,255.0000,42.1352,7515,1.0000
452,128,128,0,2170.6299,86.0521,0.0000,255.0000,44.6451,7243,1.0000
453,128,128,0,2413.8179,70.7326,0.0000,255.0000,52.1910,7657,1.0000
454,128,128,0,9497.9141,100.7644,0.0000,255.0000,83.0754,10912,1.0000
455,128,128,0,2195.3726,74.0963,0.0000,255.0000,50.1771,7738,1.0000
456,128,128,0,10283.8672,74.0605,0.0000,255.0000,86.0592,10261,1.0000
457,128,128,0,8211.6084,70.0683,0.0000,255.0000,87.9568,8931,1.0000
458,128,128,0,5554.5713,65.2099,0.0000,255.0000,69.4510,8285,1.0000
459,128,128,0,5137.7734,54.1411,0.0000,255.0000,69.1669,7371,1.0000
460,128,128,0,4678.3457,104.4038,0.0000,255.0000,68.3331,10623,1.0000
461,128,128,0,5224.6919,127.9769,0.0000,255.0000,80.2919,11254,1.0000
462,128,128,0,6413.8950,129.0898,0.0000,255.0000,85.4984,11549,1.0000
463,128,128,0,10521.6357,71.5990,0.0000,255.0000,82.2971,10496,1.0000
464,128,128,0,5618.2524,113.9135,0.0000,255.0000,78.8489,11232,1.0000
465,128,128,0,5774.3682,114.9612,0.0000,255.0000,78.1476,11080,1.0000
466,128,128,0,5681.4038,117.2418,0.0000,255.0000,81.4620,11320,1.0000
467,128,128,0,5556.8423,110.1507,0.0000,255.0000,74.1569,10837,1.0000
468,128,128,0,4325.8994,71.2074,0.0000,255.0000,47.7463,9973,1.0000
469,128,128,0,3321.3457,134.5373,0.0000,255.0000,44.9157,9157,1.0000
470,128,128,0,5391.7808,72.3622,0.0000,255.0000,77.9947,9490,1.0000
471,128,128,0,3465.9163,82.3032,0.0000,255.0000,68.9674,9830,1.0000
472,128,128,0,3214.2607,90.2592,0.0000,255.0000,39.1937,8575,1.0000
473,128,128,0,5152.1816,52.2879,0.0000,255.0000,64.6293,8515,1.0000
474,128,128,0,4030.5908,50.5949,0.0000,255.0000,59.8223,7990,1.0000
475,128,128,0,2108.8621,91.5588,0.0000,255.0000,45.8226,7870,1.0000
476,128,128,0,3879.6455,45.7036,0.0000,255.0000,62.9028,7291,1.0000
477,128,128,0,7581.1777,65.7460,0.0000,255.0000,61.8740,10781,1.0000
478,128,128,0,6475.8462,79.4263,0.0000,255.0000,61.6346,10689,1.0000
479,128,128,0,3504.5347,98.8348,0.0000,255.0000,63.7253,9836,1.0000
480,128,128,0,4297.1357,74.7142,0.0000,255.0000,70.9238,10207,1.0000
481,128,128,0,4477.7559,81.7726,0.0000,255.0000,59.4422,9812,1.0000
482,128,128,0,6575.3447,76.3392,0.0000,255.0000,63.4451,11243,1.0000
483,128,128,0,6262.4131,73.7866,0.0000,255.0000,51.0099,10816,1.0000
484,128,128,0,6262.4131,73.7866,0.0000,255.0000,51.0099,10816,1.0000
485,128,128,0,6268.5581,82.8391,0.0000,255.0000,61.8526,11520,1.0000
486,128,128,0,5348.0371,86.4113,0.0000,255.0000,57.4150,10521,1.0000
487,128,128,0,5404.0913,79.1766,0.0000,255.0000,58.3610,10681,1.0000
488,128,128,0,4150.4756,86.8170,0.0000,255.0000,63.4983,9824,1.0000
489,128,128,0,3750.4651,68.6598,0.0000,255.0000,62.2524,9770,1.0000
490,128,128,0,3940.4814,62.9513,0.0000,255.0000,66.8441,9622,1.0000
491,128,128,0,3491.7588,47.5882,0.0000,255.0000,66.4586,7175,1.0000
492,128,128,0,5166.4272,80.7940,0.0000,255.0000,55.0722,10585,1.0000
493,128,128,0,3071.3010,55.8001,0.0000,255.0000,72.8817,6623,1.0000
494,128,128,0,5291.1216,86.9141,0.0000,255.0000,55.1041,10184,1.0000
495,128,128,0,5908.9497,78.7687,0.0000,255.0000,55.9790,10963,1.0000
496,128,128,0,5052.3740,79.0884,0.0000,255.0000,50.4425,10428,1.0000
497,128,128,0,1141.6367,65.7086,0.0000,255.0000,38.1033,6898,1.0000
498,128,128,0,3720.5107,43.7713,0.0000,255.0000,61.7369,6793,1.0000
499,128,128,0,5063.4570,64.9404,0.0000,255.0000,74.6629,8203,1.0000
500,128,128,0,5049.5332,56.2967,0.0000,255.0000,51.7715,11162,1.0000
501,128,128,0,4267.8682,37.8395,0.0000,255.0000,51.4499,9892,1.0000
502,128,128,0,3055.1123,81.2367,0.0000,255.0000,64.0797,8927,1.0000
503,128,128,0,7158.9019,42.6124,0.0000,255.0000,64.6977,7627,1.0000
504,128,128,0,929.4907,108.4391,0.0000,208.0000,38.6768,9796,1.0000
505,128,128,0,5281.6172,54.6511,0.0000,255.0000,53.1827,10920,1.0000
506,128,128,0,6433.6387,58.2264,0.0000,255.0000,61.1509,10223,1.0000
507,128,128,0,5542.2598,65.3893,0.0000,255.0000,70.8044,11163,1.0000
508,128,128,0,3596.4114,66.7430,0.0000,255.0000,58.9954,9673,1.0000
509,128,128,0,5017.3442,81.0768,0.0000,255.0000,69.3280,11296,1.0000
510,128,128,0,3027.0620,43.0669,0.0000,255.0000,57.4441,7410,1.0000
511,128,128,0,5683.7905,73.5288,0.0000,255.0000,75.1693,11028,1.0000
512,128,128,0,5752.0649,58.5825,0.0000,255.0000,62.1552,10799,1.0000
513,128,128,0,3384.4939,94.3062,0.0000,255.0000,48.2675,9631,1.0000
514,128,128,0,5597.7788,71.1311,0.0000,255.0000,66.4320,10368,1.0000
515,128,128,0,4229.8579,44.8018,0.0000,255.0000,61.3633,9967,1.0000
516,128,128,0,7071.2354,56.9340,0.0000,255.0000,66.9383,10898,1.0000
517,128,128,0,4660.1191,50.8794,0.0000,255.0000,67.0981,8237,1.0000
518,128,128,0,4196.5327,43.5952,0.0000,255.0000,67.9826,5940,1.0000
519,128,128,0,4184.3945,49.2539,0.0000,255.0000,63.9826,8310,1.0000
520,128,128,0,3010.1182,38.5053,0.0000,255.0000,54.3769,6780,1.0000
521,128,128,0,3221.6584,39.1729,0.0000,255.0000,61.8148,6695,1.0000
522,128,128,0,2896.0015,55.5202,0.0000,255.0000,62.0464,7293,1.0000
523,128,128,0,1982.2363,27.3044,0.0000,252.0000,45.8984,5754,1.0000
524,128,128,0,2677.2388,36.6535,0.0000,255.0000,54.9217,6818,1.0000
525,128,128,0,2049.1345,36.3184,0.0000,255.0000,55.4275,6817,1.0000
526,128,128,0,6722.9185,84.3458,0.0000,255.0000,79.2722,11719,1.0000
527,128,128,0,2559.7979,39.4421,0.0000,255.0000,68.1110,6079,1.0000
528,128,128,0,3392.4348,36.3786,0.0000,255.0000,60.0424,6129,1.0000
529,128,128,0,1995.4824,36.6695,0.0000,255.0000,59.8210,5806,1.0000
530,128,128,0,2151.6814,44.4001,0.0000,255.0000,70.3671,5608,1.0000
531,128,128,0,2218.2939,31.8748,0.0000,255.0000,47.6827,5874,1.0000
532,128,128,0,3652.5972,50.3763,0.0000,255.0000,61.8862,8734,1.0000
533,128,128,0,2613.4160,48.9714,0.0000,255.0000,64.0743,6973,1.0000
534,128,128,0,3394.6924,69.7003,0.0000,255.0000,73.4924,7725,1.0000
535,128,128,0,2850.3262,52.6990,0.0000,255.0000,65.1876,8259,1.0000
536,128,128,0,5529.5273,61.2912,0.0000,255.0000,63.9356,10035,1.0000
537,128,128,0,2696.2507,54.8043,0.0000,255.0000,71.5480,6802,1.0000
538,128,128,0,4156.5396,36.1392,0.0000,255.0000,54.0557,8227,1.0000
539,128,128,0,2058.8955,31.3812,0.0000,255.0000,55.9433,5618,1.0000
540,128,128,0,5053.3716,65.9734,0.0000,254.0000,67.5093,9253,1.0000
541,128,128,0,3310.6790,39.8691,0.0000,255.0000,61.6818,6111,1.0000
542,128,128,0,1683.8467,40.9594,0.0000,255.0000,61.8313,5436,1.0000
543,128,128,0,2952.2144,57.8024,0.0000,255.0000,75.1178,6734,1.0000
544,128,128,0,2548.6475,40.7803,0.0000,255.0000,61.4310,6015,1.0000
545,128,128,0,2686.0337,38.7343,0.0000,255.0000,64.8840,5655,1.0000
546,128,128,0,6741.4116,64.2689,0.0000,255.0000,63.8171,10385,1.0000
547,128,128,0,7725.6011,81.0838,0.0000,255.0000,68.3248,11803,1.0000
548,128,128,0,5167.8408,52.8098,0.0000,255.0000,69.4129,9953,1.0000
549,128,128,0,4306.8691,102.6852,0.0000,255.0000,71.3119,9375,1.0000
550,128,128,0,2533.9214,48.5647,0.0000,255.0000,74.0098,5176,1.0000
551,128,128,0,3069.2957,107.6076,0.0000,255.0000,58.9309,9119,1.0000
552,128,128,0,3625.2388,51.7556,0.0000,255.0000,77.4030,6359,1.0000
553,128,128,0,9568.8232,94.2078,0.0000,255.0000,68.9080,11681,1.0000
554,128,128,0,5484.0005,74.6845,0.0000,255.0000,64.0433,11053,1.0000
555,128,128,0,4036.4568,48.5890,0.0000,255.0000,62.2925,9610,1.0000
556,128,128,0,6297.8677,89.8252,0.0000,255.0000,74.3391,11530,1.0000
557,128,128,0,6285.8237,68.5865,0.0000,255.0000,68.3883,10427,1.0000
558,128,128,0,2397.4353,40.7825,0.0000,255.0000,59.4811,5863,1.0000
559,128,128,0,2129.1509,86.3481,0.0000,255.0000,46.9983,8219,1.0000
560,128,128,0,3868.6204,46.8074,0.0000,255.0000,59.9279,7505,1.0000
561,128,128,0,6551.9507,68.4821,0.0000,255.0000,70.9814,10612,1.0000
562,128,128,0,3238.9165,45.5902,0.0000,255.0000,63.2383,7606,1.0000
563,128,128,0,2773.5854,58.3380,0.0000,255.0000,69.7937,7712,1.0000
564,128,128,0,6225.3135,89.3361,0.0000,255.0000,78.0832,11071,1.0000
565,128,128,0,1038.8053,58.6828,0.0000,255.0000,87.3420,4439,1.0000
566,128,128,0,822.1410,160.1469,0.0000,255.0000,58.0735,8171,1.0000
567,128,128,0,1473.8749,126.8451,0.0000,255.0000,90.6429,8478,1.0000
568,128,128,0,80.0868,108.9960,5.0000,207.0000,64.1300,2846,0.9528
569,128,128,0,622.1582,103.0074,8.0000,247.0000,39.9514,4954,0.9373
570,128,128,0,605.3145,84.4275,0.0000,234.0000,53.1488,5957,1.0000
571,128,128,0,799.9556,109.5562,1.0000,255.0000,44.2000,5674,0.9922
572,128,128,0,7421.5962,109.2938,0.0000,255.0000,77.5380,11498,1.0000
573,128,128,0,3010.1182,38.5053,0.0000,255.0000,54.3769,6780,1.0000
574,128,128,0,966.5469,111.7781,0.0000,255.0000,50.0161,8260,1.0000
575,128,128,0,750.7979,107.1762,0.0000,255.0000,43.7453,4147,1.0000
576,128,128,0,2213.7339,134.2450,0.0000,255.0000,42.6343,9349,1.0000
577,128,128,0,3462.1711,131.6462,0.0000,255.0000,40.7222,13018,1.0000
578,128,128,0,935.9814,151.9476,0.0000,255.0000,66.4999,6927,1.0000
579,128,128,0,9177.5811,98.4311,0.0000,255.0000,79.6348,15795,1.0000
580,128,128,0,1308.5974,121.8254,0.0000,255.0000,52.2684,10411,1.0000
581,128,128,0,2454.5767,114.7671,0.0000,255.0000,49.9213,11900,1.0000
582,128,128,0,3036.6348,104.7475,0.0000,255.0000,60.9452,8458,1.0000
583,128,128,0,2085.8501,85.7439,0.0000,255.0000,61.4428,11594,1.0000
584,128,128,0,1434.3317,80.7041,0.0000,255.0000,44.3892,7057,1.0000
585,128,128,0,1214.6407,180.5940,0.0000,255.0000,76.7626,6916,1.0000
586,128,128,0,1635.1641,81.3131,0.0000,255.0000,48.2843,6371,1.0000
587,128,128,0,545.2648,152.2773,0.0000,223.0000,59.7290,4380,1.0000
588,128,128,0,1094.1205,111.3063,0.0000,255.0000,43.5515,9448,1.0000
589,128,128,0,2028.2590,122.0354,0.0000,255.0000,80.2691,5868,1.0000
590,128,128,0,2679.8215,110.3356,0.0000,255.0000,49.2121,12048,1.0000
591,128,128,0,1504.7000,108.2905,0.0000,249.0000,35.3086,11441,1.0000
592,128,128,0,5739.3071,91.0988,0.0000,255.0000,64.3113,14237,1.0000
593,128,128,0,6228.6748,69.8826,0.0000,255.0000,66.1086,15054,1.0000
594,128,128,0,3216.6562,45.4036,0.0000,255.0000,69.2372,11272,1.0000
595,128,128,0,1627.7222,128.7954,8.0000,255.0000,33.5295,9697,0.9392
596,128,128,0,3857.7424,94.6496,0.0000,255.0000,47.9742,35361,1.0000
597,128,128,0,4802.9810,86.0940,0.0000,255.0000,59.9329,35857,1.0000
598,128,128,0,3644.8357,53.6641,0.0000,255.0000,65.1186,33230,1.0000
599,128,128,0,4900.7251,64.3749,0.0000,255.0000,80.2293,34140,1.0000
600,128,128,0,1566.9310,47.6346,0.0000,255.0000,37.3999,6138,1.0000
601,128,128,0,1315.4746,86.5315,0.0000,255.0000,36.9344,7601,1.0000
602,128,128,0,821.9019,58.3882,0.0000,255.0000,38.4288,9394,1.0000
603,128,128,0,6400.8057,66.7962,0.0000,255.0000,71.3867,13479,1.0000
604,128,128,0,7700.7959,45.0052,0.0000,255.0000,63.4612,16060,1.0000
605,128,128,0,6138.6021,81.4902,0.0000,255.0000,79.1454,15402,1.0000
606,128,128,0,1509.8220,178.4385,0.0000,255.0000,35.6031,8316,1.0000
607,128,128,0,2971.8796,57.1180,0.0000,255.0000,66.6151,7991,1.0000
608,128,128,0,1807.0630,161.4064,0.0000,255.0000,69.0110,7981,1.0000
609,128,128,0,4018.6289,126.3466,0.0000,255.0000,62.1314,9170,1.0000
610,128,128,0,3506.2959,77.7264,0.0000,255.0000,66.2114,9965,1.0000
611,128,128,0,2241.8662,113.9243,7.0000,255.0000,43.8287,8848,0.9466
612,128,128,0,696.1895,166.4991,0.0000,254.0000,47.7585,4937,1.0000
613,128,128,0,598.9025,147.3246,0.0000,255.0000,86.1331,3714,1.0000
614,128,128,0,1736.5784,105.9447,0.0000,255.0000,82.9479,7446,1.0000
615,128,128,0,1264.7382,70.6397,0.0000,200.0000,39.9020,6583,1.0000
616,128,128,0,930.4568,112.3978,0.0000,255.0000,45.4717,5767,1.0000
617,128,128,0,578.2573,115.6735,0.0000,255.0000,62.7747,7755,1.0000
618,128,128,0,1842.1210,91.5177,0.0000,255.0000,87.9123,7046,1.0000
619,128,128,0,1484.0360,54.4660,0.0000,255.0000,53.4096,9419,1.0000
620,128,128,0,1315.3573,79.8059,0.0000,255.0000,64.0013,7530,1.0000
621,128,128,0,2202.4629,143.3013,0.0000,255.0000,61.1941,12383,1.0000
622,128,128,0,1363.2194,159.9459,0.0000,255.0000,58.2344,7380,1.0000
623,128,128,0,356.0048,92.6096,0.0000,255.0000,45.0496,5238,1.0000
624,128,128,0,948.5021,144.0046,0.0000,255.0000,66.8325,6187,1.0000
625,128,128,0,3494.5623,137.6591,0.0000,255.0000,61.9395,8607,1.0000
626,128,128,0,807.9757,118.5773,0.0000,255.0000,42.5009,4900,1.0000
627,128,128,0,2593.7827,85.7483,0.0000,255.0000,88.9218,6081,1.0000
628,128,128,0,529.2900,136.0841,0.0000,192.0000,39.2364,4846,1.0000
629,128,128,0,2017.3900,86.3864,0.0000,255.0000,38.0658,11308,1.0000
630,128,128,0,1748.3635,141.6197,0.0000,255.0000,65.9331,7682,1.0000
631,128,128,0,1311.2987,124.4156,0.0000,255.0000,44.5577,7134,1.0000
632,128,128,0,2194.1545,101.0310,0.0000,255.0000,76.2943,7597,1.0000
633,128,128,0,461.8468,150.3595,0.0000,255.0000,45.6947,7441,1.0000
634,128,128,0,1670.5793,88.6505,0.0000,255.0000,61.6427,10269,1.0000
635,128,128,0,2792.6519,113.3996,0.0000,255.0000,52.3940,11359,1.0000
636,128,128,0,1411.3959,67.6649,0.0000,255.0000,58.2484,9761,1.0000
637,128,128,0,1896.2391,115.2297,0.0000,255.0000,57.5165,10722,1.0000
638,128,128,0,2451.8638,92.2005,0.0000,255.0000,57.5253,7951,1.0000
639,128,128,0,852.1761,95.3814,0.0000,255.0000,49.5693,6733,1.0000
640,128,128,0,1218.5018,141.6095,0.0000,255.0000,55.1513,6442,1.0000
641,128,128,0,1476.5331,70.9695,0.0000,255.0000,36.2326,7976,1.0000
642,128,128,0,2604.3022,150.8738,0.0000,255.0000,81.0958,7163,1.0000
643,128,128,0,589.6298,112.3018,0.0000,255.0000,55.1752,5344,1.0000
644,128,128,0,2086.3909,161.7285,0.0000,255.0000,64.5884,7627,1.0000
645,128,128,0,1352.1479,114.6342,0.0000,255.0000,63.1374,6562,1.0000
646,128,128,0,1085.5432,142.9404,0.0000,255.0000,46.5143,5856,1.0000
647,128,128,0,1304.9738,147.9061,0.0000,255.0000,44.6920,5945,1.0000
648,128,128,0,1515.0864,132.0010,0.0000,255.0000,62.2437,6513,1.0000
649,128,128,0,1408.2986,124.8257,0.0000,255.0000,48.7817,7043,1.0000
650,128,128,0,2696.5273,124.6513,0.0000,255.0000,61.0927,7795,1.0000
651,128,128,0,1849.0669,102.6437,0.0000,255.0000,50.6120,7404,1.0000
652,128,128,0,1350.1177,107.4477,0.0000,255.0000,61.1565,6854,1.0000
653,128,128,0,2296.3147,124.8448,0.0000,255.0000,43.6363,7922,1.0000
654,128,128,0,2810.2046,98.2595,0.0000,255.0000,52.7845,7597,1.0000
655,128,128,0,1768.3085,106.4704,0.0000,255.0000,78.7834,6580,1.0000
656,128,128,0,1714.8857,113.1548,0.0000,255.0000,69.5779,7039,1.0000
657,128,128,0,1714.8857,113.1548,0.0000,255.0000,69.5779,7039,1.0000
